"No.","Time","MAC timestamp","Source","elevation","Severity level","Service Info PSID","Elevation","Checksum","Protocol","Latitude","Longitude","Destination Port","elevation","lat","long"
"1361","0.101264","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1362","0.103020","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1363","0.101881","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1364","0.100916","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1365","0.101333","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,19"
"1366","0.096359","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,15"
"1367","0.100064","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1368","0.097410","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1369","0.106476","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1370","0.098144","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1371","0.097620","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1372","0.104154","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,19"
"1373","0.095346","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1374","0.099706","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1375","0.103451","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1376","0.098267","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1377","0.103440","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1378","0.100518","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1379","0.099456","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1380","0.102755","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1381","0.094706","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1382","0.100161","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1383","0.102846","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1384","0.100939","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1385","0.101965","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1386","0.099834","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,19"
"1387","0.099281","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1388","0.096255","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1389","0.099781","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1390","0.097749","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1391","0.093693","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1392","0.097477","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1393","0.100932","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1394","0.103372","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1395","0.093841","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1396","0.101132","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1397","0.096727","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1398","0.102108","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1399","0.096255","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1400","0.101486","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1401","0.100549","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1402","0.095840","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1403","0.098288","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1404","0.099472","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1405","0.094331","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1406","0.103269","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1407","0.097413","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1408","0.095521","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1409","0.097209","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1410","0.102384","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1411","0.097220","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1412","0.105231","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1413","0.100126","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1414","0.099257","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1415","0.095367","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1416","0.101167","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1417","0.099008","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1418","0.101898","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1419","0.096129","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1420","0.101072","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1421","0.103825","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1422","0.103384","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1423","0.101322","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1424","0.105284","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1425","0.096606","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1426","0.099195","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1427","0.101541","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1428","0.105826","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1429","0.112450","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1430","0.094790","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1431","0.099673","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1432","0.099803","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1433","0.099404","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1434","0.100550","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1435","0.095317","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1436","0.102657","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1437","0.101733","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1438","0.097416","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1439","0.108708","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1440","0.091369","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1441","0.096232","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1442","0.101151","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1443","0.102532","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1444","0.101165","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1445","0.103535","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1446","0.104075","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1447","0.095363","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1448","0.096609","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1449","0.102333","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1450","0.096772","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1451","0.097423","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1452","0.104314","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1453","0.096181","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1454","0.104084","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1455","0.101071","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1456","0.098054","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1457","0.099811","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1458","0.102149","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1459","0.097542","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1460","0.101239","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1461","0.099345","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1462","0.101023","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1463","0.095528","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1464","0.100901","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1465","0.094991","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1466","0.098612","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1467","0.101533","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1468","0.104524","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1469","0.096972","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1470","0.104082","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1471","0.099800","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1472","0.101188","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1473","0.098168","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1474","0.102259","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1475","0.096323","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1476","0.100630","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1477","0.095233","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1478","0.098127","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1479","0.102288","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1480","0.099831","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1481","0.099582","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1482","0.101329","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1483","0.103507","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1484","0.102358","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1485","0.094253","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1486","0.102204","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,19"
"1487","0.100956","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1488","0.105416","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1489","0.091480","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1490","0.098237","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,15"
"1491","0.100378","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,15"
"1492","0.097093","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1493","0.103768","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,19"
"1494","0.102459","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1495","0.094662","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1496","0.096439","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1497","0.098396","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1498","0.097209","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,19"
"1499","0.101928","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1500","0.101686","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1501","0.093893","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-41","-739293303,19"
"1502","0.097903","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-41","-739293303,19"
"1503","0.098691","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1504","0.097008","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1505","0.100645","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1506","0.100728","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,19"
"1507","0.095506","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1508","0.100385","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1509","0.100120","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1510","0.096062","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1511","0.095772","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1512","0.102874","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1513","0.096061","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,19"
"1514","0.096795","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1515","0.103041","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1516","0.100560","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1517","0.102302","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1518","0.098978","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1519","0.095594","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1520","0.103714","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1521","0.095799","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1522","0.103986","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1523","0.097132","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1524","0.097945","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1525","0.099367","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1526","0.100344","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,19"
"1527","0.099402","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1528","0.101021","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1529","0.095633","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1530","0.103189","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1531","0.099891","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1532","0.099235","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1533","0.100819","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1534","0.105031","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1535","0.096644","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1536","0.099203","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1537","0.100436","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1538","0.101985","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1539","0.101216","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1540","0.103691","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1541","0.100497","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1542","0.106739","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1543","0.100804","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1544","0.098520","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1545","0.104210","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1546","0.102657","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1547","0.099396","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1548","0.097531","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1549","0.098941","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1550","0.100022","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1551","0.096440","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1552","0.104157","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1553","0.099424","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1554","0.096477","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1555","0.096095","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1556","0.104691","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-47","-739293303,17"
"1557","0.094426","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-47","-739293303,17"
"1558","0.101484","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1559","0.104256","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1560","0.101341","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1561","0.098278","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,19"
"1562","0.098463","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1563","0.097083","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,19"
"1564","0.098713","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1565","0.095898","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-43","-739293303,17"
"1566","0.102203","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,15"
"1567","0.097062","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1568","0.099755","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1569","0.097228","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1570","0.104385","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1571","0.094911","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,19"
"1572","0.103227","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1573","0.097261","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,21"
"1574","0.095820","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1575","0.101443","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1576","0.103968","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,13"
"1577","0.095650","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,13"
"1578","0.097689","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,17"
"1579","0.098360","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,15"
"1580","0.100751","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,15"
"1581","0.101868","","56:a3:a6:a3:e2:d2","","","","","","SAE J2735 (2016)","","","","","407441957,-45","-739293303,15"
